"LabID","Pol","Brix","Ash","Fibre"
62705,85.84,21.939,NA,NA
62706,75.682,20.038,NA,NA
62707,62.078,18.187,NA,NA
62708,71.993,18.843,NA,NA
62709,92.187,24.163,NA,NA
62710,71.282,18.955,NA,NA
62711,73.473,19.145,NA,NA
62712,89.666,23.51,NA,NA
62713,61.403,16.595,NA,NA
62714,79.111,20.471,NA,NA
62715,75.773,20.325,NA,NA
62716,64.3,17.982,NA,NA
62717,85.767,22.748,NA,NA
62718,82.726,21.97,NA,NA
62719,71.796,19.578,NA,NA
62720,76.949,20.115,NA,NA
62721,64.183,17.54,NA,NA
62722,93.542,24.034,NA,NA
62723,80.479,21.058,NA,NA
62724,77.263,20.49,NA,NA
62725,95.604,24.222,NA,NA
62726,85.105,22.181,NA,NA
62727,66.672,18.175,NA,NA
62728,79.395,20.751,NA,NA
62729,91.703,23.327,NA,NA
62730,70.249,18.741,NA,NA
62731,87.363,22.431,NA,NA
62732,67.399,18.168,NA,NA
62733,88.201,22.764,NA,NA
62734,85.84,22.772,NA,NA
62735,78.341,20.562,NA,NA
62736,76.052,20.168,NA,NA
62737,74.429,20.022,NA,NA
62739,79.822,21.532,NA,NA
62740,76.588,19.825,NA,NA
62741,72.937,20.035,NA,NA
62742,87.957,23.077,NA,NA
62743,96.406,24.048,NA,NA
62744,92.773,23.869,NA,NA
62745,81.032,20.925,NA,NA
62746,64.417,17.978,NA,NA
62747,95.827,24.445,NA,NA
62750,79.761,20.773,NA,NA
62751,64.407,17.709,NA,NA
62752,59.771,16.831,NA,NA
62753,95.639,25.008,NA,NA
62754,64.738,18.04,NA,NA
62755,76.625,21.285,NA,NA
62756,72.856,20.496,NA,NA
62757,78.276,20.162,NA,NA
62758,88.943,22.971,NA,NA
62759,88.596,23.02,NA,NA
62760,86.916,22.483,NA,NA
62761,98.008,24.629,NA,NA
62762,78.862,20.793,NA,NA
62763,84.024,22.066,NA,NA
62764,52.004,15.99,NA,NA
62765,70.089,18.728,NA,NA
62766,72.157,19.179,NA,NA
62767,68.352,18.7,NA,NA
62768,78.166,20.731,NA,NA
62769,62.879,17.639,NA,NA
62770,74.268,20.746,NA,NA
62771,66.231,17.617,NA,NA
62772,70.597,18.53,NA,NA
62773,90.594,23.065,NA,NA
62774,82.288,22.324,NA,NA
62775,90.639,23.094,NA,NA
62776,80.483,21.709,NA,NA
62777,66.797,18.398,NA,NA
62778,82.22,21.737,NA,NA
62779,79.663,21.302,NA,NA
62780,76.805,20.726,NA,NA
62781,86.637,22.657,NA,NA
62782,73.441,19.64,NA,NA
62783,80.822,21.457,NA,NA
62784,84.425,22.315,NA,NA
62785,78.29,20.164,NA,NA
62786,80.974,20.919,NA,NA
62787,88.87,23.769,NA,NA
62788,86.165,22.056,NA,NA
62789,86.478,23.105,NA,NA
62790,91.665,23.589,NA,NA
62791,76.783,20.371,NA,NA
62792,75.011,19.789,NA,NA
62793,79.058,20.659,NA,NA
62794,90.301,23.364,NA,NA
62795,86.428,23.083,NA,NA
62796,72.861,19.65,NA,NA
62797,88.522,23.002,NA,NA
62798,70.494,18.679,NA,NA
62799,62.929,17.389,NA,NA
62800,87.223,22.109,NA,NA
62801,86.759,22.443,NA,NA
62802,83.713,21.81,NA,NA
62803,64.56,17.994,NA,NA
62804,76.153,20.761,NA,NA
62805,67.37,18.188,NA,NA
62807,80.062,20.917,NA,NA
62808,98.162,24.896,NA,NA
62809,76.043,20.178,NA,NA
62810,77.013,20.503,NA,NA
62811,71.254,18.554,NA,NA
62812,82.73,21.842,NA,NA
62813,83.071,21.928,NA,NA
62814,79.882,20.689,NA,NA
62815,76.203,20.258,NA,NA
62816,72.248,19.202,NA,NA
62817,57.134,15.892,NA,NA
62818,68.466,18.813,NA,NA
62819,71.093,19.728,NA,NA
62820,72.077,19.599,NA,NA
62821,75.297,19.729,NA,NA
62822,90.294,23.29,NA,NA
62823,85.434,22.567,NA,NA
62824,69.139,18.418,NA,NA
62825,93.494,23.803,NA,NA
62826,74.892,19.812,NA,NA
62827,61.558,17.364,NA,NA
62828,88.567,23.027,NA,NA
62829,91.817,23.47,NA,NA
62830,83.684,21.993,NA,NA
62831,65.135,18.503,NA,NA
62832,90.152,23.731,NA,NA
62833,58.6,16.413,NA,NA
62835,92.301,23.893,NA,NA
62836,68.375,18.139,NA,NA
62837,78.101,20.56,NA,NA
62838,77.867,20.797,NA,NA
62839,65.291,18.184,NA,NA
62840,69.244,19.488,NA,NA
62841,66.934,18.731,NA,NA
62842,90.093,23.311,NA,NA
62843,59.061,16.398,NA,NA
62844,82.157,21.044,NA,NA
62845,68.179,19.142,NA,NA
62847,72.343,19.498,NA,NA
62848,61.784,17.384,NA,NA
62849,71.529,19.055,NA,NA
62850,57.961,16.586,NA,NA
62851,75.743,20.194,NA,NA
62852,71.968,19.167,NA,NA
62853,86.485,22.377,NA,NA
62854,60.333,17.339,NA,NA
62855,75.739,20.172,NA,NA
62857,63.347,17.786,NA,NA
62858,81.203,20.851,NA,NA
62859,80.336,22.006,NA,NA
62860,56.584,15.922,NA,NA
62861,69.269,18.571,NA,NA
62862,94.807,24.749,NA,NA
62863,67.562,18.246,NA,NA
62864,72.452,19.761,NA,NA
62865,96.186,24.701,NA,NA
62866,89.017,23.449,NA,NA
62867,87.692,22.736,NA,NA
62868,65.617,17.844,NA,NA
62869,90.577,22.844,NA,NA
62870,88.563,22.914,NA,NA
62871,93.112,24.104,NA,NA
62872,93.193,23.963,NA,NA
62873,79.491,20.87,NA,NA
62874,94.863,24.357,NA,NA
62875,64.94,17.864,NA,NA
62876,79.199,20.887,NA,NA
62877,92.579,23.456,NA,NA
62878,77.26,20.975,NA,NA
62879,67.865,19.087,NA,NA
62880,78.026,20.47,NA,NA
62881,94.508,23.908,1.31510433973289,15.5298847491115
62882,78.959,20.904,NA,NA
62883,81.405,21.663,NA,NA
62884,73.202,19.229,NA,NA
62885,81.589,21.908,NA,NA
62886,89.976,22.269,NA,NA
62887,77.401,20.851,NA,NA
62888,87.3,22.889,NA,NA
62889,88.249,23.127,NA,NA
62891,88.732,23.419,NA,NA
62892,79.814,21.334,NA,NA
62893,95.84,24.485,NA,NA
62894,72.742,19.712,NA,NA
62895,92.368,24.537,NA,NA
62896,77.208,21.04,NA,NA
62897,92.419,23.487,NA,NA
62898,76.946,20.458,NA,NA
62899,81.733,21.166,NA,NA
62900,91.545,23.247,NA,NA
62901,80.78,21.22,NA,NA
62902,71.458,19.203,NA,NA
62903,71.305,19.735,NA,NA
62904,86.262,22.565,NA,NA
62905,87.078,22.864,NA,NA
62906,78.197,20.267,NA,NA
62907,84.26,21.974,NA,NA
62908,101.33,25.547,NA,NA
62909,91.435,23.766,NA,NA
62910,72.71,19.369,NA,NA
62911,76.33,20.32,NA,NA
62912,78.018,20.838,NA,NA
62914,84.023,21.715,NA,NA
62915,96.887,24.745,NA,NA
62916,90.706,23.405,NA,NA
62917,65.338,18.571,NA,NA
62918,81.426,21.128,NA,NA
62919,92.286,24.002,NA,NA
62920,95.001,24.393,NA,NA
62921,88.863,22.604,NA,NA
62923,69.051,18.889,NA,NA
62924,54.955,16.377,NA,NA
62925,71.457,19.478,NA,NA
62926,91.434,23.349,NA,NA
62927,83.859,21.511,NA,NA
62928,85.806,22.283,NA,NA
62929,77.325,20.222,NA,NA
62930,86.565,22.265,NA,NA
62931,77.526,20.618,NA,NA
62932,87.293,22.684,NA,NA
62933,84.428,21.542,NA,NA
62934,82.547,21.41,NA,NA
62935,77.408,20.475,NA,NA
62936,91.893,24.167,NA,NA
62937,74.007,19.926,NA,NA
62938,63.321,17.549,NA,NA
62939,81.236,21.622,NA,NA
62940,75.699,20.215,NA,NA
62941,78.351,20.465,NA,NA
62942,80.934,21.284,NA,NA
62943,86.169,22.375,NA,NA
62944,86.343,22.283,NA,NA
62945,69.679,18.496,NA,NA
62946,79.1,21.114,NA,NA
62947,74.943,20.525,NA,NA
62948,69.561,18.683,NA,NA
62949,81.232,21.65,NA,NA
62950,84.96,21.979,NA,NA
62952,86.236,22.318,NA,NA
62953,93.197,23.835,NA,NA
62954,80.117,20.899,NA,NA
62955,86.398,22.872,NA,NA
62956,73.647,19.345,NA,NA
62957,78.649,20.219,NA,NA
62958,71.201,19.613,NA,NA
62959,80.233,21.166,NA,NA
62960,71.604,19.437,NA,NA
62961,87.102,23.429,NA,NA
62962,84.307,22.34,NA,NA
62963,89.715,23.937,NA,NA
62964,76.844,20.585,NA,NA
62965,84.976,21.768,NA,NA
62966,77.88,19.954,NA,NA
62967,72.266,18.802,NA,NA
62968,85.108,22.679,NA,NA
62969,92.164,23.627,NA,NA
62970,84.095,22.027,NA,NA
62971,73.924,19.55,NA,NA
62972,76.468,19.976,NA,NA
62973,75.395,20.295,NA,NA
62974,86.581,22.436,NA,NA
62975,82.895,21.988,NA,NA
62976,82.856,22.539,NA,NA
62977,83.7,21.889,NA,NA
62978,57.19,16.318,NA,NA
62979,86.624,22.44,NA,NA
62980,73.44,19.379,NA,NA
62981,87.433,23.313,NA,NA
62982,75.231,20.697,NA,NA
62983,95.289,24.944,NA,NA
62984,69.893,18.754,NA,NA
62985,92.755,23.82,NA,NA
62986,76.656,20.609,NA,NA
62987,98.824,24.809,NA,NA
62988,78.541,21.177,NA,NA
62989,76.966,20.03,NA,NA
62990,88.051,22.929,NA,NA
62991,66.915,18.176,NA,NA
62992,72.198,19.179,NA,NA
62993,100.95,25.51,NA,NA
62994,84.451,21.232,NA,NA
62995,94.762,24.522,NA,NA
62996,60.007,16.971,NA,NA
62997,91.529,23.465,NA,NA
62998,80.121,21.19,NA,NA
62999,80.481,21,NA,NA
63000,98.175,24.975,NA,NA
63001,85.805,22.691,NA,NA
63002,60.33,16.613,NA,NA
63003,74.889,20.236,NA,NA
63004,70.04,18.986,NA,NA
63005,84.245,22.187,NA,NA
63006,84.5,22.072,NA,NA
63007,76.592,20.204,NA,NA
63008,90.387,23.242,NA,NA
63009,80.745,21.109,NA,NA
63010,66.883,18.985,NA,NA
63011,76.517,21.22,NA,NA
63012,80.462,21.574,NA,NA
63013,83.265,21.659,NA,NA
63014,82.287,21.591,NA,NA
63015,88.087,22.833,NA,NA
63016,87.162,22.891,NA,NA
63017,88.114,23.299,NA,NA
63018,86.264,22.411,NA,NA
63019,92.503,23.522,NA,NA
63020,75.69,19.82,NA,NA
63021,70.284,19.062,NA,NA
63022,63.391,17.46,NA,NA
63023,80.584,21.771,NA,NA
63024,85.419,22.372,NA,NA
63025,99.235,25.116,NA,NA
63026,78.755,20.601,NA,NA
63027,88.012,23.411,NA,NA
63028,81.084,21.137,NA,NA
63029,93.474,24.264,NA,NA
63030,86.56,22.87,NA,NA
63031,81.172,21.108,NA,NA
63032,75.164,19.896,NA,NA
63033,74.172,19.372,NA,NA
63034,86.474,22.563,NA,NA
63035,70.943,19.209,NA,NA
63036,73.145,20.188,NA,NA
63037,73.084,19.682,NA,NA
63038,77.085,20.711,NA,NA
63039,89.246,23.318,NA,NA
63040,86.25,23.428,NA,NA
63041,85.885,22.312,NA,NA
63042,81.303,21.02,NA,NA
63043,81.303,21.155,NA,NA
63044,68.809,18.863,NA,NA
63045,80.863,20.892,NA,NA
63046,80.41,21.76,NA,NA
63047,96.129,24.741,NA,NA
63048,63.821,17.426,NA,NA
63049,74.616,19.716,NA,NA
63050,84.347,22.904,NA,NA
63051,70.882,19.42,NA,NA
63052,57.875,16.552,NA,NA
63053,68.294,19.187,NA,NA
63054,77.919,20.533,NA,NA
63055,81.773,20.909,NA,NA
63056,90.468,23.997,NA,NA
63057,85.487,22.213,NA,NA
63058,60.455,16.932,NA,NA
63060,71.104,19.19,NA,NA
63061,90.928,23.842,NA,NA
63062,85.434,22.868,NA,NA
63063,87.424,22.563,NA,NA
63064,74.988,20.074,NA,NA
63065,82.714,21.918,NA,NA
63066,83.148,21.195,NA,NA
63067,63.297,17.876,NA,NA
63068,90.939,23.269,NA,NA
63069,65.126,17.929,NA,NA
63070,93.234,23.92,NA,NA
63071,86.89,22.478,NA,NA
63072,68.124,19.647,NA,NA
63073,85.57,22.697,NA,NA
63074,67.156,17.973,NA,NA
63075,72.184,20.144,NA,NA
63076,85.948,22.887,NA,NA
63077,88.451,22.973,NA,NA
63078,64.482,18.115,NA,NA
63079,86.973,22.826,NA,NA
63080,87.48,22.435,NA,NA
63081,87.105,22.27,NA,NA
63082,79.665,20.545,NA,NA
63083,87.891,22.731,NA,NA
63084,95.354,24.629,NA,NA
63085,91.694,23.78,NA,NA
63086,71.68,19.503,NA,NA
63087,79.076,20.399,NA,NA
63088,67.104,17.737,NA,NA
63089,93.129,24.21,2.21898187552054,16.1499921820595
63090,91.448,23.105,NA,NA
63091,90.975,23.841,NA,NA
63092,77.717,21.142,NA,NA
63093,70.479,18.731,NA,NA
63094,89.287,23.958,NA,NA
63095,89.71,22.817,NA,NA
63096,78.749,20.52,NA,NA
63097,78.435,20.565,NA,NA
63098,88.087,22.973,NA,NA
63099,77.086,20.697,NA,NA
63100,60.787,17.846,NA,NA
63101,79.308,20.878,NA,NA
63102,93.645,23.986,NA,NA
63103,72.816,19.76,NA,NA
63104,82.368,21.211,NA,NA
63105,74.384,19.644,NA,NA
63106,61.552,17.791,NA,NA
63108,69.622,18.466,NA,NA
63109,65.822,17.704,NA,NA
63110,79.485,21.178,NA,NA
63111,85.685,22.818,NA,NA
63112,76.483,20.585,NA,NA
63113,78.991,21.034,NA,NA
63114,69.234,19.075,NA,NA
63115,60.434,16.805,NA,NA
63116,84.052,22.167,NA,NA
63117,84.81,22.324,NA,NA
63118,63.742,17.753,NA,NA
63119,94.072,24.12,NA,NA
63120,77.725,20.336,NA,NA
63121,84.34,21.583,NA,NA
63122,84.257,22.075,NA,NA
63123,67.493,17.756,NA,NA
63124,73.523,19.521,NA,NA
63126,87.094,23.218,NA,NA
63127,68.38,18.502,NA,NA
63128,72.936,19.781,NA,NA
63129,81.342,20.685,NA,NA
63130,71.811,19.372,NA,NA
63131,85.929,22.273,NA,NA
63132,73.263,19.506,NA,NA
63133,68.507,19.544,NA,NA
63134,80.44,22.087,NA,NA
63135,82.238,21.927,NA,NA
63136,66.871,18.098,NA,NA
63137,73.387,19.632,NA,NA
63138,82.962,22.323,NA,NA
63139,91.808,23.696,NA,NA
63140,74.472,20.091,NA,NA
63141,73.934,19.837,NA,NA
63142,93.738,23.857,NA,NA
63143,61.026,17.504,NA,NA
63144,89.745,23.128,NA,NA
63145,59.073,17.048,NA,NA
63146,75.231,20.375,NA,NA
63147,77.303,19.913,NA,NA
63148,73.735,19.868,NA,NA
63149,82.086,20.992,NA,NA
63150,67.297,18.617,NA,NA
63151,67.274,18.548,NA,NA
63152,94.526,23.881,NA,NA
63153,75.584,20.084,NA,NA
63154,73.657,20.359,NA,NA
63155,76.899,20.425,NA,NA
63156,82.128,21.087,NA,NA
63157,72.87,19.986,NA,NA
63158,76.701,20.388,NA,NA
63160,84.331,22.146,NA,NA
63161,69.32,19.228,NA,NA
63162,83.75,21.806,NA,NA
63163,74.084,19.621,NA,NA
63164,63.873,18.583,NA,NA
63165,75.565,19.915,NA,NA
63166,81.911,21.322,NA,NA
63167,66.356,17.785,NA,NA
63168,80.764,20.92,NA,NA
63169,79.048,21.819,NA,NA
63170,69.684,18.526,NA,NA
63171,78.923,20.001,NA,NA
63172,83.395,22.202,NA,NA
63173,71.788,19.306,NA,NA
63174,72.983,19.583,NA,NA
63175,91.943,23.262,NA,NA
63176,88.635,23.498,NA,NA
63177,80.435,21.125,NA,NA
63178,67.881,18.315,NA,NA
63179,65.677,18.6,NA,NA
63180,83.055,21.45,NA,NA
63181,76.451,20.339,NA,NA
63182,83.716,21.894,NA,NA
63183,78.761,20.757,NA,NA
63184,77.383,20.664,NA,NA
63185,72.666,19.052,NA,NA
63186,71.835,19.941,NA,NA
63187,68.037,18.158,NA,NA
63188,65.704,17.926,NA,NA
63189,90.138,22.694,NA,NA
63190,61.971,17.86,NA,NA
63191,57.583,16.59,NA,NA
63192,83.35,21.992,NA,NA
63193,96.34,24.562,NA,NA
63194,81.7,21.507,NA,NA
63195,83.804,22.219,NA,NA
63196,82.829,21.717,NA,NA
63197,84.294,22.139,NA,NA
63198,76.797,20.487,NA,NA
63199,79.468,20.626,NA,NA
63200,85.179,22.454,NA,NA
63201,94.636,24.671,NA,NA
63202,63.719,17.948,NA,NA
63203,73.452,19.486,NA,NA
63204,77.711,20.452,NA,NA
63205,77.128,19.697,NA,NA
63206,84.86,22.532,NA,NA
63207,78.837,21.038,NA,NA
63208,80.498,20.879,NA,NA
63209,76.42,20.768,NA,NA
63210,62.921,17.634,NA,NA
63211,83.638,21.772,NA,NA
63212,71.092,19.189,NA,NA
63213,70.603,18.979,NA,NA
63214,59.268,16.297,NA,NA
63215,99.329,25.267,NA,NA
63216,76.418,20.047,NA,NA
63217,69.803,19.129,NA,NA
63218,72.871,19.658,NA,NA
63219,80.723,20.919,NA,NA
63220,84.859,22.04,NA,NA
63221,81.407,21.209,NA,NA
63222,80.676,22.187,NA,NA
63223,72.824,19.661,NA,NA
63224,84.554,21.345,NA,NA
63225,67.02,17.905,NA,NA
63226,84.695,22.166,NA,NA
63227,79.934,20.897,NA,NA
63228,78.381,20.841,NA,NA
63229,88.418,22.924,NA,NA
63230,88.285,23.693,NA,NA
63231,74.131,19.589,NA,NA
63232,91.652,24.021,NA,NA
63233,91.242,22.556,NA,NA
63234,87.791,22.549,NA,NA
63235,82.239,21.579,NA,NA
63236,85.547,22.281,NA,NA
63237,74.047,19.607,NA,NA
63238,82.762,21.957,NA,NA
63239,62.644,17.672,NA,NA
63240,101.33,25.617,NA,NA
63241,93.981,23.685,NA,NA
63242,58.476,16.654,NA,NA
63243,75.141,19.782,NA,NA
63244,81.591,21.745,NA,NA
63245,73.644,19.448,NA,NA
63246,82.088,21.543,NA,NA
63247,76.244,20.432,NA,NA
63248,82.361,21.393,NA,NA
63249,66.611,17.964,0.95134023269269,15.2566021793778
63250,70.016,20.013,NA,NA
63251,77.403,20.671,NA,NA
63252,85.814,21.949,NA,NA
63253,73.762,19.866,NA,NA
63254,90.702,23.213,NA,NA
63255,70.805,19.208,NA,NA
63256,87.672,22.532,NA,NA
63257,94.614,24.192,NA,NA
63258,78.833,21.878,NA,NA
63259,86.739,23.004,NA,NA
63260,96.756,24.497,NA,NA
63261,66.622,18.305,NA,NA
63262,85.961,21.724,NA,NA
63263,60.51,17.054,NA,NA
63264,90.164,23.418,NA,NA
63265,60.948,16.455,NA,NA
63266,76.511,20.554,NA,NA
63267,75.18,20.014,NA,NA
63268,63.072,17.682,NA,NA
63269,84.75,22.428,NA,NA
63270,96.041,25.078,NA,NA
63271,92.372,23.776,NA,NA
63272,99.277,25.099,NA,NA
63273,89.017,23.421,NA,NA
63274,61.919,17.339,NA,NA
63275,94.881,24.623,NA,NA
63276,73.458,19.859,NA,NA
63277,82.485,22.16,NA,NA
63278,74.374,19.63,NA,NA
63279,82.727,21.791,NA,NA
63280,75.145,19.661,NA,NA
63281,68.866,19.131,NA,NA
63282,68.242,18.895,NA,NA
63283,74.361,19.398,NA,NA
63284,86.802,22.474,NA,NA
63285,81.736,20.866,NA,NA
63286,87.178,22.461,NA,NA
63287,67.461,17.908,NA,NA
63288,74.013,19.898,NA,NA
63289,91.325,23.393,NA,NA
63290,84.283,21.971,NA,NA
63291,86.244,22.415,NA,NA
63292,88.723,22.762,NA,NA
63293,94.65,24.759,NA,NA
63294,79.712,20.413,NA,NA
63295,79.015,20.779,NA,NA
63296,84.287,22.066,NA,NA
63297,71.611,19.297,NA,NA
63298,85.38,21.787,NA,NA
63299,92.209,24.182,NA,NA
63300,77.027,20.173,NA,NA
63301,73.443,19.761,NA,NA
63302,69.474,18.487,NA,NA
63303,97.643,25.215,NA,NA
63304,86.396,22.34,NA,NA
63305,82.801,22.349,NA,NA
63306,77.939,20.605,NA,NA
63307,75.925,20.198,NA,NA
63308,79.681,21.577,NA,NA
63309,63.348,17.817,NA,NA
63310,65.27,18.546,NA,NA
63311,75.749,20.622,NA,NA
63312,63.947,17.702,NA,NA
63314,73.601,19.583,NA,NA
63315,81.813,21.535,NA,NA
63316,67.291,18.8,NA,NA
63317,61.453,17.388,NA,NA
63318,71.722,19.672,NA,NA
63319,71.213,18.942,NA,NA
63320,95.368,24.292,NA,NA
63321,90.739,23.533,NA,NA
63322,86.621,21.994,NA,NA
63323,73.596,20.298,NA,NA
63324,88.548,22.933,NA,NA
63325,74.198,19.701,NA,NA
63326,68.148,18.053,NA,NA
63327,74.068,20.399,NA,NA
63328,85.681,22.406,NA,NA
63329,75.133,20.632,NA,NA
63330,79.09,21.374,NA,NA
63331,95.026,24.3,NA,NA
63333,68.138,18.457,NA,NA
63334,67.79,18.361,NA,NA
63335,92.183,23.995,NA,NA
63336,81.466,21.192,NA,NA
63337,77.121,20.527,NA,NA
63338,80.948,21.1,NA,NA
63339,71.634,19.358,NA,NA
63340,66.92,18.276,NA,NA
63341,97.148,24.43,NA,NA
63342,72.486,19.726,NA,NA
63343,70.289,18.815,NA,NA
63344,86.337,21.986,NA,NA
63345,72.186,19.293,NA,NA
63346,92.13,23.979,NA,NA
63347,72.128,19.208,NA,NA
63348,82.267,21.569,NA,NA
63349,76.568,20.722,NA,NA
63350,76.84,20.221,NA,NA
63351,82.093,21.503,NA,NA
63352,67.71,18.063,NA,NA
63353,73.577,19.686,NA,NA
63354,70.369,18.503,NA,NA
63355,86.239,22.648,NA,NA
63356,73.987,19.762,NA,NA
63357,74.514,19.886,NA,NA
63358,91.247,23.858,NA,NA
63359,81.051,20.838,NA,NA
63360,81.782,22.478,NA,NA
63361,94.177,24.206,NA,NA
63362,72.147,19.789,NA,NA
63363,87.953,22.32,NA,NA
63364,90.715,23.693,NA,NA
63365,87.226,23.167,NA,NA
63366,71.259,19.589,NA,NA
63367,85.993,23.281,NA,NA
63368,64.736,18.765,NA,NA
63369,81.33,21.245,NA,NA
63370,84.203,22.291,NA,NA
63371,89.643,22.632,NA,NA
63372,63.993,16.979,NA,NA
63373,85.864,22.638,NA,NA
63374,88.184,23.104,NA,NA
63375,72.698,19.42,NA,NA
63376,98.657,24.987,NA,NA
63377,81.928,21.234,NA,NA
63378,80.979,20.849,NA,NA
63379,71.084,19.198,NA,NA
63380,88.649,23.019,NA,NA
63381,72.334,19.402,NA,NA
63382,94.13,23.736,NA,NA
63383,76.815,20.367,NA,NA
63384,76.369,20.198,NA,NA
63385,66.976,18.883,NA,NA
63386,62.639,17.376,NA,NA
63387,70.981,19.581,NA,NA
63388,67.131,18.631,NA,NA
63389,72.59,19.678,NA,NA
63390,89.965,23.387,NA,NA
63391,61.286,18.116,NA,NA
63392,76.484,20.316,NA,NA
63394,65.76,18.365,NA,NA
63395,71.053,19.06,NA,NA
63396,63.421,16.884,NA,NA
63397,76.185,20.614,NA,NA
63398,87.777,22.874,NA,NA
63399,75.461,19.997,NA,NA
63400,80.965,21.262,NA,NA
63401,77.581,19.968,NA,NA
63402,82.303,21.175,NA,NA
63403,96.2,24.219,NA,NA
63404,84.596,21.893,NA,NA
63405,71.112,18.865,NA,NA
63406,79.763,21.041,NA,NA
63407,91.06,23.566,NA,NA
63408,67.236,18.019,NA,NA
63409,92.946,23.53,NA,NA
63410,56.45,15.978,NA,NA
63411,78.331,21.278,NA,NA
63412,90.706,23.808,NA,NA
63413,83.209,21.775,NA,NA
63414,91.492,23.896,NA,NA
63415,91.57,24.18,NA,NA
63416,72.23,19.49,NA,NA
63417,77.88,21.094,NA,NA
63418,70.799,18.923,NA,NA
63419,79.308,20.725,NA,NA
63420,76.894,19.8,NA,NA
63421,75.221,19.886,NA,NA
63422,74.704,19.845,NA,NA
63423,71.781,19.232,NA,NA
63424,74.124,19.985,NA,NA
63425,71.943,19.135,NA,NA
63426,73.274,19.405,NA,NA
63427,91.594,24.088,NA,NA
63429,83.035,21.818,NA,NA
63430,85.292,21.874,NA,NA
63431,98.708,25.055,NA,NA
63432,74.615,19.893,NA,NA
63433,79.756,21.235,NA,NA
63434,92.414,24.055,NA,NA
63435,91.692,23.671,NA,NA
63436,89.376,23.749,NA,NA
63437,86.559,22.967,NA,NA
63438,92.364,23.419,NA,NA
63439,92.168,24.632,NA,NA
63440,77.41,20.651,NA,NA
63441,65.62,18.472,NA,NA
63442,62.672,18.115,NA,NA
63443,71.657,19.36,1.26866137656197,NA
63444,72.445,19.504,NA,NA
63445,89.693,23.165,NA,NA
63446,86.812,22.764,NA,NA
63447,92.006,23.928,NA,NA
63448,78.592,20.534,NA,NA
63449,85.359,22.419,NA,NA
63450,84.737,22.259,NA,NA
63451,89.659,23.931,NA,NA
63452,85.819,22.639,NA,NA
63453,88.694,22.927,NA,NA
63454,76.473,20.434,NA,NA
63455,69.53,18.441,NA,NA
63456,71.498,19.197,NA,NA
63457,85.934,22.409,NA,NA
63458,88.385,22.747,NA,NA
63459,76.817,20.82,NA,NA
63460,82.107,21.309,NA,NA
63461,66.122,18.065,NA,NA
63462,89.415,23.419,NA,NA
63463,79.141,20.995,NA,NA
63464,73.793,19.332,NA,NA
63465,75.826,20.203,NA,NA
63466,88.332,22.759,NA,NA
63467,75.752,20.38,NA,NA
63468,98.274,25.162,NA,NA
63469,81.851,20.851,NA,NA
63470,96.841,25.158,NA,NA
63471,77.649,21.255,NA,NA
63472,68.496,18.513,NA,NA
63473,65.893,18.239,NA,NA
63474,91.232,23.728,NA,NA
63475,68.059,19.18,NA,NA
63476,87.353,22.582,NA,NA
63477,85.784,22.126,NA,NA
63478,63.35,17.56,NA,NA
63479,78.088,20.644,NA,NA
63480,89.182,22.736,NA,NA
63482,70.628,19.485,NA,NA
63483,71.814,19.723,NA,NA
63484,68.999,18.688,NA,NA
63485,77.878,20.459,NA,NA
63486,89.183,22.718,NA,NA
63487,65.053,17.965,NA,NA
63488,81.066,21.749,NA,NA
63489,87.978,23.34,NA,NA
63490,77.87,20.728,NA,NA
63491,80.441,21.718,NA,NA
63492,80.335,21.041,NA,NA
63493,96.812,24.437,NA,NA
63494,70.957,18.73,NA,NA
63495,70.663,19.285,NA,NA
63496,71.533,18.767,NA,NA
63497,84.25,22.041,NA,NA
63498,90.295,23.298,NA,NA
63499,63.502,17.833,NA,NA
63500,87.751,22.511,NA,NA
63501,80.029,20.885,NA,NA
63502,89.763,23.313,NA,NA
63503,82.909,20.857,NA,NA
63504,83.417,21.42,NA,NA
63505,89.82,23.117,NA,NA
63506,65.973,17.875,NA,NA
63507,89.372,23.23,NA,NA
63508,66.548,18.65,NA,NA
63509,76.817,19.725,NA,NA
63510,75.698,20.058,NA,NA
63511,80.868,21.486,NA,NA
63512,72.489,19.133,NA,NA
63513,90.292,23.441,NA,NA
63514,81.634,22.006,NA,NA
63515,89.714,23.289,NA,NA
63516,85.3,22.737,NA,NA
63517,79.017,20.937,NA,NA
63518,89.917,23.316,NA,NA
63519,84.949,21.76,NA,NA
63520,84.455,21.915,NA,NA
63521,78.114,21.085,NA,NA
63522,72.987,19.563,NA,NA
63523,83.082,21.877,NA,NA
63524,68.047,18.504,NA,NA
63525,81.862,21.428,NA,NA
63526,66.363,18.828,NA,NA
63527,71.389,19.244,NA,NA
63528,85.153,22.917,NA,NA
63529,78.162,20.359,NA,NA
63530,79.83,21.106,NA,NA
63531,91.227,24.318,3.07313395092992,17.8282025087972
63532,88.765,22.921,NA,NA
63533,65.475,18.095,NA,NA
63534,81.947,21.873,NA,NA
63535,67.501,18.012,NA,NA
63536,69.992,19.045,NA,NA
63537,80.343,20.934,NA,NA
63538,87.808,23.221,NA,NA
63539,79.982,21.465,NA,NA
63540,92.545,23.858,NA,NA
63541,71.371,19.001,NA,NA
63542,69.125,18.7,NA,NA
63543,59.252,16.21,NA,NA
