ScanID, DateTime, NIR_Pol, NIR_Brix, NIR_Fibre, NIR_Ash, GH, NH
16166.13,2023-02-24 11:47:10,75.0479,20.0519,14.6198,2.2805,0.74971,0.33201
16166.15,2023-02-24 11:48:17,75.3637,20.1099,14.3663,1.7272,0.40064,0.024511
16166.16,2023-02-24 11:48:56,72.3833,19.6351,14.4523,2.0199,0.29931,0.30799
16166.17,2023-02-24 11:49:34,74.2202,19.9341,14.4006,2.069,0.43883,0.25866
16166.18,2023-02-24 11:50:12,74.0847,19.744,14.4121,1.96,0.10602,0.18696
16166.19,2023-02-24 11:50:49,70.1642,18.9919,14.0437,1.8022,0.84368,0.24105
16166.20,2023-02-24 11:51:26,75.628,20.4015,14.8211,2.2024,0.39574,0.088686
16166.21,2023-02-24 11:52:03,76.4225,20.391,14.8262,2.0209,0.28068,0.25421
16166.22,2023-02-24 11:52:41,78.1495,20.533,15.1542,1.7578,0.26727,0.27682
16166.23,2023-02-24 11:53:18,74.7608,20.1173,14.7933,1.7901,0.70551,0.29701
16166.24,2023-02-24 11:53:55,74.36,20.0792,14.6609,2.3116,0.54914,0.091909
16166.25,2023-02-24 11:54:32,75.5045,19.9677,14.6981,2.1039,0.5854,0.24449
16167.01,2023-02-24 11:56:26,75.5371,20.7689,20.5536,0.91001,12.7069,0.18341
16167.02,2023-02-24 11:58:02,74.9471,19.9131,14.4582,1.8957,0.52151,0.076635
16167.03,2023-02-24 11:58:40,74.2967,20.3187,14.5332,2.2837,0.21244,0.1687
16167.04,2023-02-24 11:59:18,73.7499,19.7307,14.199,1.7242,0.11731,0.27273
16167.05,2023-02-24 11:59:56,73.5399,19.7431,14.8334,1.893,0.65431,0.010709
16168.01,2023-02-24 12:01:38,75.4395,20.1512,13.5101,1.3238,0.49924,0.26021
16168.02,2023-02-24 12:02:15,89.1836,24.2091,24.2667,0.075302,34.0287,0.0018116
16168.03,2023-02-24 12:02:49,74.0637,20.548,13.8323,2.5409,0.84254,0.29627
16168.04,2023-02-24 12:03:26,76.1168,19.9482,13.3692,1.8649,0.76065,0.099159
16168.05,2023-02-24 12:04:04,76.2873,20.0796,13.87,2.1243,0.37853,0.12125
16168.06,2023-02-24 12:04:42,75.469,20.0837,14.2321,1.9982,0.67114,0.32479
16168.07,2023-02-24 12:05:19,77.7625,20.8985,14.6801,1.7155,0.16388,0.29506
16168.08,2023-02-24 12:05:57,75.0686,20.084,14.7577,2.1991,0.50477,0.099438
16168.09,2023-02-24 12:06:34,73.3627,19.7227,14.3986,2.013,0.23599,0.1237
16168.10,2023-02-24 12:07:11,133.4446,27.5588,16.1579,3.4713,24.5128,0.098881
16168.12,2023-02-24 12:08:14,74.0983,20.4143,15.6471,2.5336,0.45169,0.060649
16168.13,2023-02-24 12:08:51,61.6577,20.0664,14.9662,4.6869,120.0246,0.21393
16168.14,2023-02-24 12:09:25,110.113,25.9297,14.4172,-0.76292,96.9463,0.29218
16168.15,2023-02-24 12:09:58,19.4353,8.7254,18.5774,3.5679,2.9594,0.10701
16169.03,2023-02-24 12:14:45,68.8167,18.9897,14.9416,2.9505,0.56946,0.13455
16169.04,2023-02-24 12:15:23,74.8179,20.9597,15.0828,3.4088,0.47867,0.29695
16169.05,2023-02-24 12:16:00,75.9872,19.9238,14.3324,2.0957,0.36724,0.038232
16169.06,2023-02-24 12:16:38,76.3289,20.544,13.9297,1.9512,0.72254,0.058276
16169.07,2023-02-24 12:17:15,81.3619,21.1534,14.1417,1.8585,0.92865,0.32851
16169.08,2023-02-24 12:17:53,84.4509,22.6263,15.577,3.5088,2.7532,0.25717
16169.09,2023-02-24 12:18:25,67.9344,18.4783,14.0034,1.7873,1.0739,0.044409
16169.10,2023-02-24 12:19:03,65.2585,18.9717,16.3424,3.4796,1.566,0.16802
16169.11,2023-02-24 12:19:36,61.1664,18.5188,21.1789,4.0078,1.65,0.30351
16169.12,2023-02-24 12:20:09,79.3736,20.8639,12.6389,2.6469,0.7617,0.23314
16169.13,2023-02-24 12:20:47,67.1499,18.0286,17.3573,2.0684,0.71212,0.12966
16169.14,2023-02-24 12:21:25,77.0635,21.5274,9.7485,2.8314,5.1425,0.32146
16169.15,2023-02-24 12:21:58,105.716,25.5133,7.7836,1.6707,2.3676,0.045339
16169.16,2023-02-24 12:22:31,147.2953,29.8457,8.2139,-0.15639,16.6966,0.041421
16169.17,2023-02-24 12:23:05,85.6101,22.9411,18.3195,1.2457,0.45314,0.026588
16169.18,2023-02-24 12:23:42,73.625,19.8661,14.6457,2.4625,0.93275,0.14085
16169.19,2023-02-24 12:24:19,63.5415,17.5152,15.9974,2.2111,0.63481,0.084047
16170.02,2023-02-24 12:26:29,77.2196,21.8549,12.5288,0.81609,3.9635,0.12825
16170.03,2023-02-24 12:27:02,74.9479,19.9304,14.8369,5.0168,1.2491,0.13094
16170.08,2023-02-24 12:29:35,68.6562,18.9714,9.5866,2.5471,1.5449,0.0050548
16170.09,2023-02-24 12:30:09,78.4469,20.8599,14.1419,2.6179,1.3626,0.11657
16170.10,2023-02-24 12:30:47,69.7086,19.559,15.3799,1.754,0.72703,0.11321
16170.11,2023-02-24 12:31:24,76.7122,20.5189,15.2196,2.999,0.74534,0.011404
16170.12,2023-02-24 12:32:02,75.9262,19.806,13.7143,2.3659,0.36761,0.14715
16170.13,2023-02-24 12:32:38,69.9507,18.8799,14.449,2.4845,0.34975,0.11306
16170.14,2023-02-24 12:33:15,72.0058,19.3365,14.6231,1.9425,1.9627,0.080746
16170.15,2023-02-24 12:33:53,72.0334,19.4309,15.073,2.2425,0.36901,0.32852
16170.16,2023-02-24 12:34:30,68.7036,18.7613,14.7783,2.5125,0.49007,0.013762
16170.17,2023-02-24 12:35:08,70.684,18.8953,14.6284,2.6615,0.88333,0.27812
16170.18,2023-02-24 12:35:46,78.0256,20.7268,16.935,3.8984,0.65408,0.066479
16170.19,2023-02-24 12:36:23,69.0313,18.7955,15.9639,3.0001,0.62552,0.062328
16170.20,2023-02-24 12:37:00,84.4268,21.5139,11.5012,1.2717,1.2718,0.021341
16170.21,2023-02-24 12:37:37,107.4058,27.6734,11.9845,0.75658,2.6518,0.29116
16170.22,2023-02-24 12:38:11,63.852,18.5523,12.4877,0.29014,8.6356,0.026402
16170.23,2023-02-24 12:38:45,95.6738,22.4932,5.4867,4.4844,10.874,0.13613
16170.24,2023-02-24 12:39:17,68.3234,17.7679,6.7412,2.8362,5.9143,0.25501
16171.01,2023-02-24 12:42:56,94.9622,23.8578,17.8163,6.1652,1.0722,0.30143
16171.02,2023-02-24 12:43:35,70.9295,19.0684,14.4689,1.9432,0.4049,0.32969
16171.04,2023-02-24 12:44:43,77.8468,21.3087,17.2803,2.1355,2.3169,0.02668
16171.06,2023-02-24 12:45:54,62.3675,16.4921,12.4773,2.4283,1.2716,0.30022
16171.07,2023-02-24 12:46:32,68.7466,18.9286,15.7384,2.6914,0.34769,0.31798
16171.08,2023-02-24 12:47:10,48.3146,14.4918,13.3262,2.3196,1.5975,0.051238
16172.01,2023-02-24 12:49:00,82.6722,21.1865,0.089656,2.8116,1.775,0.20435
16172.02,2023-02-24 12:49:33,80.7753,20.4104,11.6099,1.8619,0.43193,0.20175
16172.04,2023-02-24 12:50:39,76.649,20.571,15.8561,1.9734,0.26214,0.15806
16172.05,2023-02-24 12:51:16,76.4106,20.5082,15.7064,2.3004,0.34524,0.21888
16172.06,2023-02-24 12:51:54,79.9203,20.7981,14.6796,2.0752,0.3786,0.12012
16172.07,2023-02-24 12:52:31,77.5544,20.3573,15.0198,1.9323,-0.17675,0.23927
16172.08,2023-02-24 12:53:08,81.1427,20.8449,14.4216,1.9091,0.31895,0.11095
16172.09,2023-02-24 12:53:46,80.3052,21.0565,15.0625,1.5911,0.5471,0.29136
16172.10,2023-02-24 12:54:23,78.2991,20.9585,14.9311,1.9563,0.75737,0.32077
16172.11,2023-02-24 12:55:01,79.0351,21.0398,14.8289,1.6336,0.53016,0.29735
16172.12,2023-02-24 12:55:38,81.567,21.3625,14.435,2.0175,0.77561,0.1809
16172.13,2023-02-24 12:56:16,72.1758,19.5943,16.4845,3.1869,0.068631,0.092803
16172.15,2023-02-24 12:57:23,77.4103,20.4039,14.9073,2.0364,0.571,0.20171
16172.16,2023-02-24 12:58:00,70.1688,19.1741,15.6534,2.4969,0.76135,0.2961
16172.17,2023-02-24 12:58:37,79.8234,20.6556,14.7324,2.2351,0.1988,0.026353
16173.01,2023-02-24 13:00:18,79.4027,20.9198,14.8374,2.1959,0.51613,0.32605
16173.02,2023-02-24 13:00:55,77.0219,20.4896,14.8349,1.9238,0.16572,0.091972
16173.03,2023-02-24 13:01:32,75.7809,19.8035,15.2915,2.3077,0.68523,0.20909
16173.04,2023-02-24 13:02:09,76.9859,20.5329,14.3642,2.2995,0.62948,0.062983
16174.01,2023-02-24 13:04:08,85.8292,22.3372,14.9873,1.8295,0.16032,0.063251
16174.02,2023-02-24 13:04:47,85.2314,22.3945,14.7305,1.5787,0.023868,0.28888
16174.03,2023-02-24 13:05:25,84.6821,22.2927,14.3472,1.6098,0.47259,0.023389
16174.04,2023-02-24 13:06:02,89.3513,22.871,14.882,1.8046,0.60412,0.23509
16174.05,2023-02-24 13:06:39,87.4774,22.6321,15.3243,1.4393,0.4008,0.10288
16174.06,2023-02-24 13:07:16,84.1659,22.1989,15.4225,1.9756,0.6826,0.19404
16174.07,2023-02-24 13:07:54,82.4249,21.576,15.7261,1.6883,0.35316,0.031424
16175.01,2023-02-24 13:09:35,82.656,21.6641,14.7968,1.8998,0.54131,0.19989
16175.02,2023-02-24 13:10:12,82.631,21.6593,14.067,1.3792,0.65311,0.30311
16175.03,2023-02-24 13:10:49,80.3663,21.1676,14.7412,1.7113,0.53109,0.20695
16175.04,2023-02-24 13:11:28,81.9851,21.3357,14.1429,1.9151,-0.14113,0.26543
16175.05,2023-02-24 13:12:04,81.2177,21.7695,15.3788,1.7672,0.35691,0.10821
16175.06,2023-02-24 13:12:41,82.6282,21.57,14.6772,1.935,0.30796,0.31656
16175.07,2023-02-24 13:13:19,80.0532,21.0935,15.3282,1.7634,0.85333,0.083458
16175.08,2023-02-24 13:13:57,81.4501,21.4243,14.7812,1.5237,0.23359,0.16752
16175.09,2023-02-24 13:14:35,77.117,20.4533,15.045,1.907,0.26099,0.11475
16175.10,2023-02-24 13:15:12,80.4539,21.1175,14.714,2.3089,0.75184,0.27068
16175.11,2023-02-24 13:15:49,80.265,20.919,14.3725,1.3938,0.3021,0.13217
16175.12,2023-02-24 13:16:27,78.0305,20.7723,14.1734,1.5529,0.85898,0.24536
16175.13,2023-02-24 13:17:04,78.0036,20.5264,15.1691,1.4656,0.71674,0.12823
16175.14,2023-02-24 13:17:41,79.7631,21.0542,14.7553,1.8947,2.1999,0.014846
16176.01,2023-02-24 13:19:17,80.564,21.3756,14.93,2.053,0.55871,0.25109
16176.02,2023-02-24 13:19:55,84.0283,21.4464,14.1619,1.2468,0.18162,0.13887
16176.03,2023-02-24 13:20:33,77.9215,20.8519,15.0289,2.1047,1.3012,0.17212
16176.04,2023-02-24 13:21:10,78.1113,20.8811,14.3208,2.1602,0.85672,0.098239
16176.05,2023-02-24 13:21:47,78.4567,20.8409,14.5239,1.7142,0.91075,0.30358
16176.06,2023-02-24 13:22:24,82.6652,21.236,14.3518,1.5498,1.6391,0.28857
16176.07,2023-02-24 13:23:01,77.2814,20.7425,14.4825,2.0381,0.41213,0.052607
16176.08,2023-02-24 13:23:38,77.655,20.7675,14.3779,1.7414,0.2804,0.27106
16176.09,2023-02-24 13:24:16,81.0062,21.2426,14.5853,1.6491,0.045962,0.15981
16176.10,2023-02-24 13:24:54,81.1496,21.1562,14.3688,2.1557,0.63665,0.17537
16176.11,2023-02-24 13:25:31,80.3662,21.1306,14.7086,1.9754,1.1652,0.038427
16177.01,2023-02-24 13:27:37,81.9157,21.5138,14.4937,1.8055,0.2214,0.02445
16177.02,2023-02-24 13:28:14,83.2773,21.9202,14.6886,1.6199,0.40243,0.1667
16177.03,2023-02-24 13:28:52,81.1074,21.0171,14.7261,1.6438,0.52612,0.14641
16177.04,2023-02-24 13:29:29,83.1568,21.9065,14.626,1.4533,0.26928,0.19974
16177.05,2023-02-24 13:30:07,81.8737,21.9083,14.4272,1.5648,0.4383,0.29472
16177.06,2023-02-24 13:30:44,82.8025,21.6669,15.2054,2.0023,0.16695,0.0089835
16177.07,2023-02-24 13:31:20,85.0263,22.1864,14.568,1.4729,0.15354,0.15423
16177.08,2023-02-24 13:31:57,81.3239,21.5665,14.5216,1.7214,-0.12102,0.13728
16177.09,2023-02-24 13:32:34,81.3351,21.6343,14.9558,1.6587,0.58191,0.11776
16177.10,2023-02-24 13:33:12,83.0245,21.9356,14.4261,1.4049,0.5759,0.11751
16177.11,2023-02-24 13:33:49,82.0133,21.6621,14.62,1.8616,0.17759,0.15545
16177.12,2023-02-24 13:34:26,79.152,21.1541,14.3311,1.663,0.25473,0.13238
16177.13,2023-02-24 13:35:05,78.5186,20.9532,14.6605,1.6898,0.031874,0.17617
16177.14,2023-02-24 13:35:41,80.9871,21.4162,14.1827,1.5286,1.3263,0.12471
16177.15,2023-02-24 13:36:18,81.7216,21.252,14.546,1.507,1.1961,0.32573
16178.01,2023-02-24 13:38:13,78.076,20.8468,15.6533,2.6152,0.52699,0.22119
16178.02,2023-02-24 13:38:51,79.5177,21.1251,15.2735,2.1958,0.48077,0.3073
16178.03,2023-02-24 13:39:29,78.2076,20.7182,14.6136,2.2345,0.48211,0.18154
16178.04,2023-02-24 13:40:05,78.2552,20.8413,14.842,1.9427,0.71716,0.27335
16178.05,2023-02-24 13:40:43,79.6182,21.171,15.1483,2.1852,0.068384,0.039441
16178.06,2023-02-24 13:41:20,80.3658,20.9804,15.0308,1.6063,0.67961,0.19224
16178.07,2023-02-24 13:41:58,77.3365,20.7174,15.5569,2.0412,0.36959,0.25012
16178.08,2023-02-24 13:42:35,80.5898,21.2928,15.0565,2.2694,0.50354,0.066157
16178.10,2023-02-24 13:43:42,79.2591,20.768,14.8758,2.5867,0.6539,0.17212
16178.11,2023-02-24 13:44:19,78.0574,20.4031,15.6157,2.3896,0.61802,0.32739
16178.12,2023-02-24 13:44:56,101.2448,26.0874,15.4751,1.787,0.24371,0.26886
16178.13,2023-02-24 13:45:33,82.2791,21.6115,15.0832,2.1464,0.1051,0.26635
16178.14,2023-02-24 13:46:10,77.5683,20.5936,14.9907,2.4194,1.0594,0.23399
16178.15,2023-02-24 13:46:47,77.4289,20.3862,15.1806,2.1556,0.13623,0.25908
16178.16,2023-02-24 13:47:24,80.4515,21.2965,14.6454,1.9541,0.07939,0.044978
16178.17,2023-02-24 13:48:02,77.4446,20.6539,15.1978,2.2031,0.12408,0.20235
16178.18,2023-02-24 13:48:39,77.9361,20.5451,14.8282,2.2527,0.45761,0.1472
16178.19,2023-02-24 13:49:16,78.8193,20.4471,14.9058,2.3579,0.47294,0.25268
16178.20,2023-02-24 13:49:53,77.4152,20.4828,14.6866,2.0645,0.25672,0.13076
16178.21,2023-02-24 13:50:31,81.3492,20.9427,14.6145,1.9156,0.17141,0.31128
16178.22,2023-02-24 13:51:10,75.1207,19.8462,14.9049,2.0627,1.1845,0.096375
16178.23,2023-02-24 13:51:48,75.1903,19.7237,14.642,1.763,0.20948,0.034652
16178.24,2023-02-24 13:52:25,75.3397,20.3362,14.7774,1.9049,0.97484,0.11104
16178.25,2023-02-24 13:53:03,77.4667,20.4327,15.5315,1.8789,0.28992,0.15993
16179.01,2023-02-24 13:54:43,83.4755,21.4839,14.5333,1.7415,1.2468,0.0015424
16179.02,2023-02-24 13:55:21,82.8094,21.8071,14.7574,1.3678,0.77084,0.25558
16179.03,2023-02-24 13:55:58,81.1141,21.2717,15.4106,2.229,0.42638,0.062829
16179.04,2023-02-24 13:56:35,81.8225,21.3576,15.1666,2.2343,0.17312,0.2457
16179.05,2023-02-24 13:57:14,83.5858,21.8662,15.4171,2.4597,0.82568,0.18864
16179.06,2023-02-24 13:57:50,79.5565,20.8928,14.8226,2.129,0.70886,0.02122
16179.07,2023-02-24 13:58:27,105.1008,26.5346,13.4145,2.99,28.8133,0.25216
16179.11,2023-02-24 14:03:58,77.0335,20.3742,14.9854,1.6884,0.8184,0.30072
16179.12,2023-02-24 14:04:34,85.1773,21.9667,14.1554,1.8314,0.4667,0.18653
16179.13,2023-02-24 14:05:12,82.0324,21.3168,15.0705,2.3602,0.62079,0.10218
16179.14,2023-02-24 14:05:49,78.6194,20.714,15.2918,2.2607,0.42437,0.059478
16179.15,2023-02-24 14:06:27,63.6293,17.3104,17.1005,1.5055,1.2264,0.20447
16179.16,2023-02-24 14:07:03,130.1213,28.8019,4.2965,-1.2727,1.5545,0.27014
16179.17,2023-02-24 14:07:37,64.7503,19.184,13.2696,3.158,1.5405,0.21336
16179.18,2023-02-24 14:08:10,79.7497,21.2011,15.4068,2.4031,0.44544,0.15214
16179.19,2023-02-24 14:08:47,79.6835,20.9108,14.6949,2.1932,0.49176,0.016043
16179.20,2023-02-24 14:09:25,77.8423,20.6072,15.3169,2.407,0.65067,0.19593
16179.21,2023-02-24 14:10:02,79.4738,21.189,15.1036,2.4655,0.72551,0.23522
16180.01,2023-02-24 14:11:51,79.474,21.0194,14.7296,1.8938,0.79269,0.068395
16180.02,2023-02-24 14:12:29,83.2168,21.3725,14.3401,1.365,0.21304,0.054083
16180.03,2023-02-24 14:13:06,81.1482,21.3867,14.4565,1.7984,1.3251,0.23397
16180.04,2023-02-24 14:13:40,82.4038,21.6253,14.5955,1.7375,0.87105,0.19516
16180.05,2023-02-24 14:14:17,84.9602,21.8775,14.0474,1.2608,0.36519,0.099123
16180.06,2023-02-24 14:14:54,81.3404,21.1754,14.2023,1.601,0.53775,0.0836
16180.07,2023-02-24 14:15:32,82.5753,21.2593,14.1071,1.4831,0.40576,0.16374
16180.08,2023-02-24 14:16:09,84.312,21.7783,14.1661,1.5078,0.65077,0.14385
16180.09,2023-02-24 14:16:46,84.2246,21.7668,13.8446,1.31,0.37311,0.32004
16180.10,2023-02-24 14:17:24,84.097,21.9575,13.7579,1.5128,0.8797,0.017841
16180.11,2023-02-24 14:18:01,97.3989,25.6529,15.8385,1.7593,0.64308,0.09373
16180.12,2023-02-24 14:18:39,81.1362,21.2887,13.7803,1.1479,0.64566,0.17421
16180.13,2023-02-24 14:19:15,82.3957,21.3529,14.2753,1.2923,0.51609,0.16358
16180.14,2023-02-24 14:19:52,81.2728,21.222,14.542,1.8463,0.48006,0.14318
16180.16,2023-02-24 14:21:00,87.4667,22.3756,14.6232,1.8844,0.91181,0.17919
16181.01,2023-02-24 14:22:55,80.9395,21.4959,14.3447,1.7228,0.54029,0.032197
16181.02,2023-02-24 14:23:32,82.2754,21.7246,15.0651,2.0119,0.67245,0.17533
16181.03,2023-02-24 14:24:08,77.4366,21.2074,16.1843,2.1046,0.29969,0.27057
16181.04,2023-02-24 14:24:47,80.1312,20.8422,13.1426,1.4581,0.77626,0.02543
16181.05,2023-02-24 14:25:24,81.6318,21.099,14.9905,2.0486,1.0372,0.14055
16181.07,2023-02-24 14:26:32,83.9333,21.6581,14.7059,1.5145,0.22079,0.1604
16181.08,2023-02-24 14:27:09,82.8361,21.7748,13.9845,1.1383,0.76783,0.33264
16182.01,2023-02-24 14:28:52,83.8051,21.73,14.5849,1.8391,0.36513,0.31801
16182.02,2023-02-24 14:29:30,56.9524,18.4062,16.2154,4.1893,0.82234,0.14764
16182.03,2023-02-24 14:30:08,74.9626,20.2122,13.0007,2.5807,0.11708,0.15433
16182.04,2023-02-24 14:30:45,63.7039,17.6118,9.598,3.0549,0.80753,0.15513
16182.05,2023-02-24 14:31:23,84.3737,22.8958,24.761,2.6938,14.5771,0.29944
16182.07,2023-02-24 14:32:27,64.3416,18.0229,16.1135,2.2301,0.69539,0.2309
16182.08,2023-02-24 14:33:04,74.8797,20.4551,15.7087,2.2767,0.76964,0.096952
16182.09,2023-02-24 14:33:41,89.5686,23.8768,15.6903,2.9907,1.0155,0.18492
16182.11,2023-02-24 14:34:49,73.9827,19.9209,15.0116,1.9958,0.19521,0.055742
16183.01,2023-02-24 14:36:48,74.3274,19.8749,14.5912,1.8909,0.73622,0.27652
16183.02,2023-02-24 14:37:26,71.5688,19.1942,14.9579,2.6085,0.63153,0.014849
16183.03,2023-02-24 14:38:02,72.6895,19.8765,15.1026,2.2249,0.173,0.024184
16183.04,2023-02-24 14:38:40,74.4382,20.0378,15.9321,1.3131,0.71799,0.058576
16183.05,2023-02-24 14:39:17,74.9991,19.9824,13.1641,1.6007,0.29775,0.10309
16183.06,2023-02-24 14:39:55,78.1297,20.7116,13.4123,1.533,0.7829,0.15988
16183.07,2023-02-24 14:40:32,73.8003,20.1196,13.4207,1.7998,1.0157,0.0036929
16183.08,2023-02-24 14:41:09,77.1452,20.6576,14.1284,2.0412,1.2163,0.022457
16183.09,2023-02-24 14:41:47,78.3197,20.5229,13.9791,1.9251,0.89048,0.28292
16184.01,2023-02-24 14:43:28,79.3982,21.0358,14.2454,1.7316,0.23034,0.28794
16184.02,2023-02-24 14:44:05,80.0153,21.0596,14.8895,1.948,0.46976,0.0089405
16184.03,2023-02-24 14:44:43,81.3324,21.5161,14.8785,2.3304,0.34225,0.026009
16184.04,2023-02-24 14:45:20,80.2082,21.2088,14.6912,2.1052,0.33318,0.061832
16184.05,2023-02-24 14:45:57,79.7363,21.3963,14.7101,2.3223,0.16961,0.1291
16184.06,2023-02-24 14:46:35,83.2358,21.7827,14.7386,2.2489,0.4845,0.003771
16185.01,2023-02-24 14:48:29,80.9148,21.3719,14.8843,2.0014,0.068238,0.28444
16185.02,2023-02-24 14:49:06,76.9592,20.3547,15.068,2.635,0.21307,0.03787
16185.03,2023-02-24 14:49:43,75.304,20.0533,14.8774,2.2643,0.56302,0.16997
16185.04,2023-02-24 14:50:20,76.042,20.0527,15.3883,2.761,0.81623,0.085186
16185.05,2023-02-24 14:50:58,78.0723,20.6721,15.2427,2.2961,1.2241,0.30622
16185.06,2023-02-24 14:51:35,76.3639,20.4911,14.7151,2.2871,0.97768,0.10459
16185.07,2023-02-24 14:52:12,77.6696,20.651,15.3669,2.2077,0.15646,0.24791
16185.08,2023-02-24 14:52:50,76.5299,20.504,15.1198,2.49,0.72295,0.052415
16185.09,2023-02-24 14:53:28,74.9441,20.3502,14.971,2.6959,0.92302,0.071937
16185.10,2023-02-24 14:54:07,79.0435,20.8774,15.0488,2.3231,0.29606,0.22735
16185.11,2023-02-24 14:54:43,80.8954,21.505,14.8828,2.1595,1.1003,0.29968
16185.12,2023-02-24 14:55:20,76.2116,20.037,15.2461,2.3533,0.33455,0.2932
16185.13,2023-02-24 14:55:57,81.0746,20.9783,14.5931,2.4798,0.47997,0.030835
16185.14,2023-02-24 14:56:34,68.1422,18.2313,15.4546,3.4382,0.69671,0.005229
16185.15,2023-02-24 14:57:12,76.9021,19.8291,13.8464,2.357,0.095713,0.23081
16185.16,2023-02-24 14:57:49,79.6705,21.2255,16.6125,3.0982,1.2626,0.032555
16185.17,2023-02-24 14:58:26,80.9563,21.4065,14.3196,1.933,0.58068,0.1277
16186.01,2023-02-24 15:00:15,76.0876,20.3326,15.6927,2.4474,0.16222,0.036029
16186.02,2023-02-24 15:00:52,74.1222,19.9923,15.2382,2.5042,0.23367,0.15855
16186.03,2023-02-24 15:01:29,79.1538,21.0295,15.1239,2.8177,3.2134,0.034175
16186.04,2023-02-24 15:11:28,73.3688,19.3605,13.6847,3.3641,0.82124,0.08589
16186.05,2023-02-24 15:12:06,88.298,23.4661,10.707,5.3721,2.4453,0.17444
16186.06,2023-02-24 15:12:39,71.8793,19.3403,16.2091,3.023,0.20083,0.27434
16186.07,2023-02-24 15:13:16,75.6421,20.4181,15.3689,2.6874,0.18865,0.19789
16186.08,2023-02-24 15:13:54,74.0474,20.0251,15.0766,2.3357,0.49222,0.22381
16186.09,2023-02-24 15:14:31,75.0107,19.7788,15.4157,2.7315,1.1311,0.26343
16186.10,2023-02-24 15:15:09,73.713,19.7047,15.6819,2.7367,0.41203,0.17115
16186.11,2023-02-24 15:15:47,73.7486,19.6058,14.7711,2.4221,0.041464,0.054045
16186.12,2023-02-24 15:16:25,73.5828,19.5385,15.1335,2.6337,0.5433,0.15694
16188.01,2023-02-24 15:18:36,75.2057,19.9083,15.2681,2.6927,0.71106,0.14103
16188.02,2023-02-24 15:19:14,71.8531,19.2778,15.4636,2.5211,0.37681,0.051846
16188.03,2023-02-24 15:19:51,74.1107,19.5124,15.066,2.6214,0.459,0.14643
16188.04,2023-02-24 15:20:29,73.5254,19.7246,15.2315,2.6865,0.43657,0.058427
16188.05,2023-02-24 15:21:06,71.7214,19.1282,14.8735,2.4368,0.23547,0.1253
16188.06,2023-02-24 15:21:43,74.82,20.0669,14.9958,2.8601,0.59366,0.096148
16188.07,2023-02-24 15:22:20,75.6257,20.1428,15.2129,2.5236,0.31544,0.30964
16188.08,2023-02-24 15:22:58,75.2659,19.6115,15.1192,2.4806,0.3314,0.070471
16188.09,2023-02-24 15:23:35,72.9486,19.4061,14.8404,2.4291,0.49534,0.24332
16188.10,2023-02-24 15:24:12,75.01,19.7482,15.2205,2.7067,0.53096,0.21515
16188.11,2023-02-24 15:24:50,73.6946,19.7229,15.3349,2.5044,0.49642,0.039989
16188.12,2023-02-24 15:25:27,71.93,19.6358,15.3419,2.629,2.4265,0.14285
16188.13,2023-02-24 15:26:00,73.9533,19.5982,15.5479,2.8229,0.81139,0.29234
16188.14,2023-02-24 15:26:38,74.5201,19.5332,15.0305,2.4869,0.98561,0.008555
16188.15,2023-02-24 15:27:16,75.1775,20.3823,15.3391,2.4505,0.52537,0.31529
16188.16,2023-02-24 15:27:53,72.5435,19.5241,15.6012,2.4134,0.45785,0.022399
16188.17,2023-02-24 15:28:31,76.1656,19.8031,14.9227,2.4166,0.63632,0.20364
16188.18,2023-02-24 15:29:09,76.4936,20.32,15.4083,2.8678,0.39164,0.098997
16188.19,2023-02-24 15:29:48,76.6557,20.1184,15.2682,2.4184,0.0177,0.07608
16188.20,2023-02-24 15:30:25,74.3018,19.8619,15.557,2.6329,0.94013,0.13587
16188.21,2023-02-24 15:31:03,77.8166,20.2971,14.9949,2.6822,1.1155,0.1009
16188.22,2023-02-24 15:31:41,74.5231,20.0736,15.5538,2.5368,0.798,0.003255
16188.23,2023-02-24 15:32:18,76.5073,20.3715,14.8554,2.221,0.66188,0.079202
16188.24,2023-02-24 15:32:56,76.3293,20.2327,15.3421,2.8075,0.59731,0.2826
16188.25,2023-02-24 15:33:33,73.6834,19.8735,15.2423,2.6368,0.34511,0.031729
16188.26,2023-02-24 15:34:11,75.6331,20.197,15.1492,2.4008,1.059,0.204
16188.27,2023-02-24 15:34:48,77.8451,20.2603,14.9888,1.966,0.8927,0.33181
16188.28,2023-02-24 15:35:26,62.6352,18.6698,17.5312,3.4982,1.5673,0.32106
16189.01,2023-02-24 15:37:27,73.5068,19.9202,15.1618,2.3323,0.15141,0.26116
16189.02,2023-02-24 15:38:04,77.2458,20.1588,15.1604,2.2136,0.56414,0.1668
16189.03,2023-02-24 15:38:42,74.1046,19.8964,15.0009,2.6742,0.47222,0.19219
16189.04,2023-02-24 15:39:20,76.9961,20.4446,15.0707,2.1578,0.19806,0.022368
16189.05,2023-02-24 15:39:57,78.155,20.6055,15.8845,2.3623,0.44402,0.28338
16190.01,2023-02-24 15:41:44,79.9423,21.3346,15.6391,2.2997,1.452,0.096772
16190.02,2023-02-24 15:42:22,81.7996,21.5648,15.53,2.2543,0.71385,0.013449
16190.03,2023-02-24 15:42:58,80.8024,21.3954,15.5866,2.5956,0.74608,0.19556
16190.04,2023-02-24 15:43:35,80.063,21.2021,15.1398,2.1013,0.68048,0.1544
