LabID,Pol,Brix
30647,78.656,20.807
30648,84.922,22.129
30649,87.846,23.188
30650,93.743,24.133
30651,78.531,20.583
30652,78.942,21.112
30653,85.9,22.288
30654,72.345,19.189
30655,81.279,21.457
30656,81.733,21.676
30657,75.808,20.296
30658,90.697,23.508
30659,84.097,22.018
30660,85.892,22.308
30661,87.736,22.708
30662,84.793,23.007
30663,83.508,21.658
30664,73.981,19.633
30665,78.586,20.718
30666,76.72,20.001
30667,60.922,17.219
30668,82.188,21.497
30669,90.88,23.164
30670,70.567,19.09
30671,79.188,20.543
30672,80.671,21.041
30673,93.317,24.585
30674,75.292,20.134
30675,84.699,22.054
30676,87.005,22.458
30677,67.568,18.613
30678,88.158,23.269
30679,72.676,18.982
30680,87.753,22.6
30681,75.616,20.832
30682,71.544,19.169
30683,90.639,23.672
30684,74.839,19.761
30685,73.069,19.88
30686,92.042,24
30687,77.772,21.692
30688,78.982,20.793
30689,84.517,22.511
30690,78.07,21.229
30691,97.586,24.975
30692,80.137,21.584
30693,91.008,23.168
30694,85.027,22.509
30695,87.818,22.508
30696,72.577,19.637
30697,65.445,18.155
30698,76.741,20.137
30699,92.172,23.946
30700,88.601,23.114
30701,88.007,23.118
30702,73.992,20.282
30703,70.017,19.593
30704,76.296,20.231
30705,83.907,22.376
30706,91.87,23.379
30707,79.359,20.758
30708,89.099,22.826
30709,89.325,23.566
30710,95.525,24.073
30711,62.175,17.682
30712,76.977,20.498
30713,67.74,18.614
30714,83.316,21.749
30715,78.136,21.07
30716,72.536,20.472
30717,93.669,24.249
30718,90.685,23.213
30719,76.512,20.44
30720,76.716,20.095
30721,81.521,21.414
30722,76.364,19.751
30723,96.793,24.486
30724,92.247,24.044
30725,63.728,17.5
30726,86.081,22.402
30727,81.543,21.842
30728,68.815,19.598
30729,88.103,22.903
30730,75.229,20.218
30731,88.536,22.82
30732,73.749,19.895
30733,77.751,20.437
30734,85.032,22.473
30735,79.311,21.088
30736,78.82,20.947
30737,92.444,24.236
30738,65.136,17.936
30739,76.302,20.218
30740,73.053,19.943
30741,77.773,20.82
30742,71.751,19.299
30743,85.789,22.621
30744,71.28,19.591
30745,80.158,21.111
30746,71.922,19.368
30747,67.727,18.375
30748,67.448,18.421
30749,93.309,24.13
30750,90.124,23.917
30751,95.568,24.45
30752,60.95,17.075
30753,82.38,21.385
30754,68.957,18.647
30755,77.912,21.089
30756,88.93,23.048
30757,86.375,23.086
30758,76.085,20.266
30759,77.011,20.638
30760,85.124,22.165
30761,73.25,19.006
30762,87.434,22.823
30763,60.839,17.371
30764,73.406,19.46
30765,93.547,23.624
30766,90.343,23.026
30767,79.545,21.037
30768,75.513,20.421
30769,85.747,21.953
30770,67.133,18.317
30771,92.532,23.493
30772,74.22,19.456
30773,80.16,20.769
30774,83.925,21.904
30775,70.425,19.637
30776,75.646,19.706
30777,83.514,22.351
30778,64.223,17.694
30779,96.114,24.843
30780,88.06,22.936
30781,93.428,24.418
30782,75.139,20.166
30783,86.969,22.485
30784,70.796,19.281
30785,69.402,18.459
30786,72.056,19.57
30787,81.33,21.426
30788,69.646,19.157
30789,72.547,19.741
30790,83.42,20.867
30791,83.789,22.347
30792,73.262,20.178
30793,82.79,21.908
30794,72.02,19.462
30795,74.692,20.587
30796,84.659,22.152
30797,82.061,21.188
30798,79.372,20.692
30799,89.23,22.602
30800,75.004,20.3
30801,95.091,24.397
30802,89.717,23.464
30803,74.902,19.87
30804,68.216,18.617
30805,91.402,23.992
30806,82.466,21.516
30807,83.867,22.593
30808,68.604,18.78
30809,74.03,20.709
30810,86.859,22.453
30811,82.188,21.379
30812,89.05,22.899
30813,80.76,20.084
30814,76.973,20.797
30815,87.16,22.62
30816,77.157,20.944
30817,80.195,21.137
30818,84.362,21.957
30819,82.783,21.653
30820,76.531,21.261
30821,73.778,19.7
30822,85.098,21.852
30823,69.481,18.984
30824,67.179,18.245
30825,70.74,19.332
30826,76.847,20.529
30827,82.841,21.485
30828,70.816,18.934
30829,81.686,21.285
30830,80.643,20.903
30831,77.923,21.085
30832,68.757,18.632
30833,76.638,21.348
30834,77.562,20.26
30835,67.768,18.498
30836,72.582,20.04
30837,68.132,19.374
30838,83.518,21.835
30839,78.15,20.522
30840,83.331,21.776
30841,89.599,25.327
30842,93.045,23.913
30843,70.74,18.877
30844,83.919,22.306
30845,81.477,21.169
30846,80.687,22.456
30847,86.44,22.136
30848,97.624,24.625
30849,80.631,21.102
30850,77.279,20.238
30851,78.171,20.362
30852,95.105,24.244
30853,96.82,24.761
30854,73.655,19.491
30855,71.449,18.905
30856,94.401,24.531
30857,61.158,16.953
30858,77.801,22.004
30859,72.286,19.399
30860,80.065,21.152
30861,82.843,21.45
30862,72.978,19.717
30863,79.558,21.149
30864,81.607,22.173
30865,91.597,23.462
30866,72.504,19.476
30867,71.97,20.271
30868,88.366,22.967
30869,92.991,23.611
30870,71.362,18.803
30871,73.476,19.601
30872,67.722,18.519
30873,79.811,21.319
30874,71.616,19.324
30875,71.33,20.742
30876,84.924,21.467
30877,98.977,24.674
30878,84.312,22.046
30879,70.113,18.664
30880,95.469,24.675
30881,87.866,22.652
30882,94.177,25.369
30883,79.729,22.175
30884,85.748,23.096
30885,70.078,19.181
30886,85.479,22.48
30887,84.394,22.197
30888,61.813,16.877
30889,70.123,18.945
30890,57.291,16.454
30891,71.077,18.94
30892,67.661,17.634
30893,71.992,19.481
30894,90.225,23.554
30895,74.733,19.83
30896,77.689,20.418
30897,88.108,24.468
30898,76.578,19.998
30899,71.953,19.556
30900,79.432,21.559
30901,69.06,18.467
30902,71.83,19.244
30903,67.118,18.931
30904,80.279,21.208
30905,60.297,17.29
30906,71.435,19.023
30907,71.096,19.159
30908,55.419,16.135
30909,92.016,24.484
30910,65.59,18.074
30911,66.883,17.974
30912,82.313,21.807
30913,78.745,21.131
30914,69.39,18.267
30915,84.203,22.057
30916,81.768,21.67
30917,77.82,20.243
30918,93.223,24.68
30919,75.905,20.396
30920,71.001,19.219
30921,71.517,19.129
30922,82.758,22.349
30923,92.495,23.688
30924,73.613,19.457
30925,66.52,18.321
30926,90.099,22.933
30927,75.175,19.925
30928,82.916,22.273
30929,77.78,20.469
30930,72.598,19.492
30931,76.08,20.435
30932,83.155,21.377
30933,86.139,22.766
30934,78.828,20.541
30935,88.143,23.724
30936,84.87,21.751
30937,88.285,23.228
30938,70.989,18.79
30939,89.272,23.231
30940,83.968,22.097
30941,75.41,20.698
30942,93.081,23.899
30943,76.809,20.109
30944,68.392,18.346
30945,82.085,21.922
30946,92.061,23.204
30947,76.954,19.95
30948,63.764,17.871
30949,87.189,22.866
30950,76.233,19.867
30951,80.956,21.507
30952,85.198,23.156
30953,86.004,22.193
30954,79.751,21.333
30955,69.889,19.071
30956,55.691,16.152
30957,98.599,25.007
30958,74.02,19.722
30959,65.459,18.461
30960,78.355,21.184
30961,78.999,20.818
30962,75.424,22.29
30963,79.924,20.819
30964,89.496,23.178
30965,77.317,20.775
30966,72.455,19.92
30967,96.311,24.211
30968,76.322,20.381
30969,84.101,22.02
30970,71.377,19.215
30971,74.831,19.689
30972,77.287,20.392
30973,87.72,23.107
30974,81.715,21.409
30975,88.638,23.094
30976,70.277,19.684
30977,67.436,18.318
30978,80.945,20.969
30979,71.538,18.777
30980,99.442,24.973
30981,76.806,20.835
30982,71.379,18.955
30983,69.226,19.256
30984,74.535,20.416
30985,89.017,22.63
30986,68.157,18.341
30987,73.478,19.979
30988,77.511,21.033
30989,62.513,17.575
30990,82.041,21.476
30991,89.462,23.16
30992,78.592,20.731
30993,84.452,21.762
30994,96.12,24.958
30995,79.587,21.275
30996,92.868,23.928
30997,74.975,19.949
30998,86.462,22.634
30999,82.128,21.591
31000,78.185,20.235
31001,81.359,20.592
31002,86.313,23.161
31003,62.484,17.198
31004,85.178,22.147
31005,82.082,21.533
31006,86.9,22.609
31007,80.972,20.992
31008,75.494,21.048
31009,77.873,20.328
31010,61.544,17.301
31011,73.369,19.254
31012,87.986,23.205
31013,66.494,18.507
31014,74.03,19.715
31015,62.412,17.83
31016,89.099,23.091
31017,91.239,23.018
31018,88.425,22.886
31019,57.424,17.941
31020,78.62,20.755
31021,74.397,21.012
31022,75.087,20.335
31023,81.882,21.327
31024,83.516,22.502
31025,55.234,15.901
31026,82.941,21.79
31027,69.799,20.168
31028,90.78,23.668
31029,85.158,22.678
31030,69.9,18.812
31031,93.778,24.059
31032,75.809,20.83
31033,88.781,23.147
31034,80.53,21.359
31035,71.073,18.633
31036,78.2,20.901
31037,83.706,21.714
31038,87.011,22.879
31039,64.541,17.853
31040,77.746,21.148
31041,82.904,21.495
31042,80.7,21.61
31043,78.115,20.001
31044,84.887,23.21
31045,76.382,20.501
31046,94.708,24.204
31047,81.759,21.282
31048,91.157,23.31
31049,74.858,19.952
31050,85.869,21.764
31051,72.452,19.33
31052,90.387,23.335
31053,76.865,19.983
31054,90.916,23.496
31055,82.031,21.487
31056,63.974,17.703
31057,90.576,23.072
31058,65.339,18.363
31059,84.296,23.604
31060,73.352,19.62
31061,76.667,20.136
31062,78.888,20.98
31063,90.638,23.458
31064,80.759,20.78
31065,92.252,23.016
31066,74.624,20.075
31067,82.164,21.345
31068,88.282,22.892
31069,74.356,19.685
31070,63.27,17.138
31071,69.298,18.688
31072,75.497,20.435
31073,72.592,19.276
31074,71.393,19.559
31075,57.238,18.226
31076,81.294,21.034
31077,88.107,22.166
31078,85.146,22.15
31079,76.689,20.399
31080,71.264,18.858
31081,72.205,19.688
31082,78.074,20.418
31083,88.76,23.517
31084,83.104,22.382
31085,69.272,18.767
31086,74.966,20.101
31087,80.674,21.102
31088,65.17,18.433
31089,84.598,21.885
31090,72.695,19.529
31091,63.131,18.047
31092,81.928,21.331
31093,92.9,23.824
31094,75.451,20.387
31095,91.78,23.748
31096,90.419,23.969
31097,65.869,18.761
31098,83.105,22.254
31099,77.056,20.528
31100,73.287,19.549
31101,77.23,19.916
31102,87.369,22.592
31103,75.496,19.603
31104,77.795,20.562
31105,83.922,22.078
31106,85.18,21.852
31107,71.804,20.356
31108,94.661,24.154
31109,72.436,19.481
31110,72.716,19.223
31111,72.747,22.63
31112,77.871,20.331
31113,70.051,19.07
31114,96.401,25.186
31115,78.848,21.574
31116,95.511,24.148
31117,85.209,22.038
31118,75.449,20.495
31119,78.533,20.324
31120,75.787,20.297
31121,84.013,22.228
31122,60.971,17.514
31123,75.354,19.942
31124,77.177,21.497
31125,90.259,23.4
31126,78.317,21.477
31127,69.987,19.515
31128,75.166,19.867
31129,94.62,24.671
31130,93.88,23.592
31131,75.412,20.186
31132,92.086,23.822
31133,75.813,19.853
31134,73.916,19.477
31135,59.295,15.938
31136,81.95,21.765
31137,58.806,16.758
31138,65.572,17.718
31139,95.383,24.008
31140,72.473,19.405
31141,55.115,16.484
31142,90.529,23.282
31143,73.035,19.269
31144,85.379,21.627
31145,63.869,17.523
31146,81.86,21.012
31147,77.383,20.385
31148,86.284,22.088
31149,72.626,19.249
31150,90.491,23.348
31151,91.745,23.648
31152,77.754,20.92
31153,86.52,22.692
31154,91.396,23.467
31155,70.623,19.175
31156,75.59,19.766
31157,83.764,21.755
31158,63.117,17.271
31159,85.331,22.505
31160,65.529,18.054
31161,91.513,23.862
31162,86.313,22.511
31163,82.453,21.646
31164,55.029,15.978
31165,94.624,23.866
31166,80.46,21.358
31167,87.001,23.43
31168,83.141,21.642
31169,79.226,20.39
31170,63.345,17.698
31171,78.169,20.983
31172,91.285,23.181
31173,75.172,20.483
31174,86.957,22.964
31175,70.462,18.953
31176,72.494,19.409
31177,70.836,19.257
31178,77.905,20.274
31179,93.296,23.606
31180,94.904,24.272
31181,91.551,23.241
31182,60.028,17.749
31183,80.073,21.16
31184,68.217,18.804
31185,78.421,21.588
31186,81.747,22.09
31187,68.062,18.437
31188,77.511,20.131
31189,64.295,18.259
31190,69.772,19.189
31191,85.628,22.157
31192,86.82,22.045
31193,91.488,24.237
31194,79.239,21.009
31195,83.378,22.401
31196,78.618,20.68
31197,71.831,19.012
31198,90.236,24.058
31199,85.503,22.363
31200,75.205,20.081
31201,79.638,20.437
31202,67.177,18.419
31203,76.673,21.071
31204,73.618,19.712
31205,76.812,20.159
31206,74.675,20.138
31207,74.335,19.543
31208,87.647,22.961
31209,79.066,20.103
31210,85.307,21.845
31211,68.014,18.45
31212,82.815,22.095
31213,64.656,18.048
31214,71.25,19.324
31215,75.835,20.437
31216,89.824,23.545
31217,91.777,21.955
31218,90.999,23.898
31219,86.482,22.829
31220,61.401,16.752
31221,73.988,20.874
31222,91.772,23.422
31223,91.495,23.582
31224,72.704,19.488
31225,84.704,22.217
31226,70.379,18.893
31227,87.193,23.589
31228,74.32,20.087
31229,85.838,21.941
31230,88.229,23.15
31231,81.958,21.522
31232,87.911,23.194
31233,73.29,19.56
31234,85.383,23.008
31235,75.937,20.538
31236,82.297,21.482
31237,86.935,22.561
31238,88.87,23.164
31239,76.327,19.866
31240,87.46,22.727
31241,71.989,19.319
31242,82.08,20.977
31243,92.448,23.721
31244,92.457,23.867
31245,95.151,24.008
31246,70.271,18.578
31247,91.13,23.157
31248,88.115,23.203
31249,62.933,18.029
31250,71.902,19.95
31251,79.649,21.105
31252,61.362,16.939
31253,80.44,20.729
31254,66.344,18.384
31255,72.053,19.345
31256,84.053,21.66
31257,65.514,18.019
31258,67.42,18.012
31259,73.587,19.661
31260,85.131,22.003
31261,81.717,21.402
31262,68.562,18.652
31263,78.39,21.222
31264,68.165,18.117
31265,82.485,21.801
31266,76.998,20.859
31267,74.558,19.597
31268,61.418,17.632
31269,87.573,22.996
31270,80.655,20.674
31271,90.141,23.683
31272,94.863,23.876
31273,87.851,23.089
31274,85.816,22.404
31275,66.789,19.017
31276,79.16,20.588
31277,79.249,20.542
31278,83.863,21.37
31279,97.997,24.628
31280,86.161,22.525
31281,68.955,18.682
31282,81.376,21.166
31283,71.834,19.359
31284,85.477,22.303
31285,58.593,15.975
31286,81.965,22.326
31287,80.088,20.91
31288,72.714,19.631
31289,61.264,16.536
31290,64.549,17.604
31291,76.183,19.992
31292,67.815,19.346
31293,96.574,24.773
31294,84.248,22.374
31295,77.929,20.654
31296,78.209,20.596
31297,81.899,21.643
31298,74.916,19.872
31299,75.682,20.218
31300,68.573,18.223
31301,80.703,21.614
31302,86.501,23.03
31303,85.838,21.846
31304,67.45,18.659
31305,77.878,20.289
31306,78.277,20.603
31307,65.288,18.838
31308,91.846,23.369
31309,65.028,17.87
31310,79.96,20.678
31311,79.653,21.065
31312,84.699,22.339
31313,86.176,22.466
31314,91.815,23.504
31315,89.719,23.139
31316,84.88,22.493
31317,91.568,23.725
31318,96.265,25.148
31319,70.386,19.146
31320,75.94,19.957
31321,67.617,18.77
31322,94.042,23.799
31323,62.439,17.249
31324,75.229,19.904
31325,66.748,18.4
31326,70.97,18.985
31327,67.838,18.475
31328,78.185,20.599
31329,88.084,23.389
31330,77.35,20.716
31331,75.214,20.422
31332,71.485,18.938
31333,84.026,21.787
31334,70.743,19.053
31335,73.818,19.647
31336,73.59,19.556
31337,73.008,19.843
31338,75.896,22.648
31339,75.378,20.014
31340,77.151,20.06
31341,86.219,22.443
31342,73.59,19.782
31343,65.45,17.708
31344,92.193,23.366
31345,68.858,18.643
31346,90.626,23.808
31347,90.984,23.678
31348,89.272,23.982
31349,84.501,21.86
31350,80.746,21.283
31351,68.444,18.389
31352,90.118,22.828
31353,85.673,23.018
31354,74.105,19.346
31355,77.015,20.632
31356,68.62,18.977
31357,91.588,23.599
31358,93.289,24.278
31359,76.582,20.481
31360,67.373,18.471
31361,71.465,19.44
31362,89.915,23.249
31363,70.298,18.968
31364,72.646,19.518
31365,66.809,18.811
31366,64.203,18.349
31367,76.651,19.719
31368,85.909,22.351
31369,75.038,19.263
31370,83.365,21.055
31371,88.854,22.661
31372,90.094,23.253
31373,61.704,18.013
31374,80.348,22.016
31375,62.95,18.24
31376,94.155,23.849
31377,93.783,23.72
31378,80.882,20.756
31379,74.836,20.921
31380,76.592,20.018
31381,81.548,21.213
31382,78.137,20.385
31383,73.686,20.474
31384,77.724,20.471
31385,76.451,20.052
31386,87.635,23.074
31387,83.949,23.386
31388,69.124,18.809
31389,76.261,20.722
31390,84.979,22.514
31391,79.826,20.918
31392,67.528,18.05
31393,90.711,23.261
31394,78.401,20.78
31395,85.938,22.186
31396,90.861,22.939
31397,98.209,24.888
31398,84.563,22.254
31399,93.53,24.18
31400,71.164,19.161
31401,75.621,20.066
31402,77.022,20.473
31403,73.707,20.767
31404,93.165,25.534
31405,84.975,22.217
31406,71.014,19.187
31407,91.3,23.566
31408,88.138,22.698
31409,81.671,20.905
31410,71.615,19.958
31411,97.569,25.461
31412,73.92,19.775
31413,88.627,22.676
31414,91.127,24.274
31415,89.419,22.858
31416,64.067,17.891
31417,83.202,21.914
31418,83.064,21.949
31419,74.205,20.161
31420,86.472,22.542
31421,91.573,24.366
31422,80.942,21.135
31423,73.55,19.003
31424,81.72,21.777
31425,83.673,21.497
31426,75.559,19.868
31427,82.548,21.188
31428,74.429,19.878
31429,78.103,20.883
31430,83.924,21.986
31431,90.462,23.407
31432,94.513,24.048
31433,78.789,20.822
31434,88.819,22.927
31435,89.771,22.509
31436,98.322,24.51
31437,70.337,19.251
31438,69.57,18.897
31439,61.101,17.827
31440,69.722,18.827
31441,81.821,21.328
31442,89.417,23.766
31443,95.047,24.584
31444,69.186,18.684
31445,75.048,20.07
31446,82.974,21.888
31447,78.245,20.163
31448,69.286,19.064
31449,62.343,17.181
31450,80.956,21.567
31451,76.526,20.143
31452,97.741,25.269
31453,87.453,22.245
31454,85.685,22.18
31455,96.189,24.615
31456,72.303,19.252
31457,87.736,23.643
31458,83.53,21.512
31459,83.101,21.832
31460,87.448,23.071
31461,71.408,19.698
31462,63.114,17.8
31463,84.03,21.413
31464,89.118,22.51
31465,90.01,23.567
31466,60.29,16.891
31467,71.867,19.27
31468,101.64,25.407
31469,65.979,18.699
31470,87.765,23.028
31471,89.42,22.996
31472,84.1,21.693
31473,73.447,19.415
31474,71.636,20.108
31475,75.843,20.099
31476,67.518,18.639
31477,70.635,19.258
31478,75.96,21.124
31479,81.012,21.074
31480,88.553,23.196
31481,89.386,23.658
31482,86.981,22.537
31483,75.799,19.983
31484,80.348,20.98
31485,78.425,20.135
31486,75.9,20.334
31487,71.15,19.148
31488,85.293,22.179
31489,77.549,19.822
31490,80.367,21.254
31491,87.136,22.691
31492,91.298,23.499
31493,79.726,21.055
31494,76.245,20.381
31495,80.152,20.851
31496,87.907,23.247
31497,74.097,19.504
31498,62.454,17.885
31499,78.118,20.507
31500,83.226,21.568
31501,95.834,24.288
31502,90.274,23.123
31503,94.997,24.732
31504,87.202,22.327
31505,79.808,20.913
31506,78.244,20.752
31507,79.273,21.289
31508,63.737,17.433
31509,73.349,19.656
31510,92.92,23.834
31511,66.013,17.782
31512,84.307,22.115
31513,86.856,22.663
31514,62.046,17.151
31515,79.971,20.775
31516,72.249,19.582
31517,70.105,18.953
31518,72.06,18.926
31519,73.94,19.51
31520,93.49,24.019
31521,97.09,24.776
31522,75.961,20.125
31523,73.671,19.304
31524,93.064,24.727
31525,72.661,19.741
31526,68.776,18.975
31527,85.667,22.258
31528,93.692,24.222
31529,84.298,22.571
31530,64.235,17.886
31531,90.408,23.345
31532,90.044,23.038
31533,80.474,20.842
31534,93.876,24.192
31535,90.728,23.255
31536,80.853,21.266
31537,67.868,18.576
31538,74.399,20.176
31539,79.602,21.143
31540,86.389,22.708
31541,61.405,17.027
31542,72.371,19.271
31543,77.492,21.139
31544,74.025,19.532
31545,86.944,23.483
31546,80.558,21.143
31547,94.893,24.038
31548,79.574,21.061
31549,73.221,20.095
31550,73.744,19.661
31551,73.604,19.684
31552,74.165,21.879
31553,74.989,19.644
31554,86.227,22.644
31555,69.919,18.404
31556,60.365,18.17
31557,82.792,21.824
31558,84.205,22.643
31559,68.803,19.224
31560,74.617,20.46
31561,75.392,20.44
31562,64.752,18.085
31563,64.423,18.476
31564,83.313,21.581
31565,85.594,22.463
31566,76.529,20.203
31567,87.286,22.408
31568,73.374,19.797
31569,91.854,24.078
31570,77.662,21.701
31571,66.634,18.226
31572,85.598,22.273
31573,90.284,23.024
31574,76.659,20.569
31575,75.572,19.931
31576,74.058,19.207
31577,85.874,22.286
31578,66.225,17.734
31579,65.882,17.937
31580,73.727,19.552
31581,82.14,22.267
31582,92.721,23.447
31583,89.334,22.944
31584,89.256,22.672
31585,71.763,19.061
31586,83.117,22.863
31587,87.246,23.442
31588,89.821,23.987
31589,83.578,21.947
31590,68.573,19.031
31591,78.486,21.17
31592,93.614,24.414
31593,67.366,18.61
31594,90.059,23.047
31595,82.156,21.345
31596,74.612,19.924
31597,78.158,20.29
31598,95.675,25.24
31599,82.403,21.44
31600,86.849,22.25
31601,73.94,19.838
31602,95.342,24.314
31603,83.546,22.682
31604,71.749,19.314
31605,79.493,21.112
31606,67.03,18.592
31607,65.073,18.079
31608,72.003,19.8
31609,86.807,23.236
31610,74.628,20.22
31611,88.237,23.528
31612,90.355,23.818
31613,77.065,20.385
31614,69.894,18.619
31615,81.427,21.427
31616,65.422,18.045
31617,71.351,18.893
31618,92.443,23.241
31619,89.795,23.497
31620,73.187,19.659
31621,78.746,21.286
31622,94.713,23.504
31623,81.596,21.046
31624,69.678,18.661
31625,75.748,20.469
31626,71.89,19.73
31627,78.972,20.594
31628,73.434,19.425
31629,66.431,18.08
31630,72.693,19.555
31631,73.434,20.339
31632,77.23,20.583
31633,80.197,21.179
31634,78.318,22.197
31635,89.51,25.296
31636,89.183,23.284
31637,93.074,23.693
31638,86.802,23.351
31639,49.875,14.799
31640,66.799,18.766
31641,84.622,21.948
31642,88.455,22.369
31643,98.919,24.963
31644,77.117,20.724
31645,85.023,21.846
31646,66.237,18.867
31647,86.482,22.355
31648,90.571,23.183
31649,64.185,18.345
31650,69.274,18.915
31651,77.139,20.684
31652,83.025,21.6
31653,78.76,21.193
31654,74.427,19.722
31655,94.71,24.613
31656,76.788,19.907
31657,73.762,19.605
31658,89.068,22.76
31659,91.812,23.125
31660,86.898,22.633
31661,77.807,20.239
31662,89.028,23.679
31663,62.795,17.607
31664,95.301,24.823
31665,60.616,16.602
31666,77.018,20.633
31667,91.032,23.089
31668,89.478,22.901
31669,77.412,20.281
31670,90.675,23.599
31671,77.511,22.085
31672,80.153,20.791
31673,66.246,17.848
31674,84.829,22.271
31675,71.292,19.268
31676,62.02,17.149
31677,78.558,20.621
31678,91.586,23.556
31679,83.332,22.857
31680,64.984,17.963
31681,89.631,24.086
31682,67.569,18.461
31683,71.029,18.324
31684,73.579,19.524
31685,77.819,20.192
31686,75.939,19.825
31687,76.645,20.065
31688,65.9,17.348
31689,88.206,22.879
31690,88.474,22.43
31691,89.49,23.22
31692,79.151,20.451
31693,76.909,20.745
31694,86.094,22.542
31695,60.54,17.003
31696,61.935,17.524
31697,78.619,20.731
31698,88.081,22.647
31699,83.399,21.645
31700,72.02,19.082
31701,73.144,19.707
31702,73.803,20.193
31703,76.395,20.201
31704,87.073,22.892
31705,72.699,19.513
31706,71.651,19.217
31707,85.006,21.989
31708,81.721,21.256
31709,86.667,22.164
31710,75.08,19.588
31711,94.648,24.464
31712,80.399,21.104
31713,91.369,23.003
31714,88.645,22.487
31715,88.839,23.406
31716,82.833,21.577
31717,65.571,18.131
31718,69.223,18.835
31719,72.66,19.405
31720,82.601,21.681
31721,99.487,25.928
31722,84.279,21.889
31723,92.006,23.969
31724,70.809,19.182
31725,69.953,18.71
31726,80.624,21.542
31727,83.612,21.788
31728,82.883,21.781
31729,75.53,20.162
31730,82.491,21.97
31731,90.16,23.351
31732,92.548,24.089
31733,74.822,19.615
31734,73.311,20.519
31735,69.335,19.188
31736,91.017,23.716
31737,83.718,21.336
31738,87.706,22.733
31739,71.337,18.782
31740,88.7,23.215
31741,56.354,16.483
31742,90.118,23.492
31743,94.809,24.116
31744,72.485,18.446
31745,71.426,19.345
31746,68.183,18.425
31747,94.932,24.529
31748,87.369,22.433
31749,88.259,22.946
31750,74.511,19.819
31751,86.179,22.159
31752,74.354,19.32
31753,81.615,21.232
31754,76.832,19.958
31755,86.619,23.049
31756,72.748,20.111
31757,85.73,22.569
31758,80.802,21.474
31759,94.436,24.92
31760,94.534,24.051
31761,83.956,22.256
31762,86.135,22.859
31763,68.707,18.061
31764,87.288,22.374
31765,79.596,21.035
31766,65.993,18.258
31767,80.576,20.971
31768,75.124,20.298
31769,92.386,23.792
31770,72.164,19.274
31771,69.516,18.91
31772,92.399,24.734
31773,81.838,21.669
31774,91.348,22.859
31775,94.082,24.362
31776,94.221,23.76
31777,78.669,20.577
31778,68.797,19.478
31779,79.001,20.646
31780,71.341,19.283
31781,81.308,21.11
31782,86.831,22.874
31783,66.842,18.343
31784,91.662,23.565
31785,79.172,20.657
31786,70.297,19.222
31787,57.25,16.682
31788,63.796,17.192
31789,68.996,18.606
31790,90.273,23.512
31791,67.981,18.142
31792,89.916,22.998
31793,82.825,21.27
31794,70.885,20.413
31795,92.098,23.981
31796,70.408,18.526
31797,87.249,23.603
31798,84.561,22.31
31799,80.638,21.612
31800,67.57,18.732
31801,87.296,22.583
31802,76.533,20.341
31803,80.307,21.135
31804,83.987,21.692
31805,89.93,22.947
31806,88.613,22.807
31807,69.746,19.262
31808,66.971,18.261
31809,70.664,18.745
31810,66.692,18.866
31811,69.572,18.316
31812,76.422,20.137
31813,66.469,18.812
31814,71.982,18.963
31815,86.388,22.228
31816,96.69,24.539
31817,68.106,18.407
31818,89.541,23.34
31819,95.975,24.529
31820,74.187,19.548
31821,96.235,24.672
31822,65.31,17.988
31823,89.973,22.856
31824,88.506,23.758
31825,80.864,21.024
31826,74.546,20.294
31827,89.193,23.158
31828,66.166,18.064
31829,77.925,20.87
31830,97.105,25.127
31831,85.076,21.681
31832,70.038,18.273
31833,82.263,21.809
31834,68.188,18.781
31835,89.753,22.705
31836,83.093,21.972
31837,68.76,19.042
31838,77.818,20.951
31839,82.143,21.505
31840,68.537,18.619
31841,80.662,21.318
31842,71.143,18.852
31843,99.307,25.291
31844,87.743,22.757
31845,72.248,19.465
31846,76.571,20.423
31847,69.125,20.182
31848,84.406,22.12
31849,72.296,19.67
31850,82.925,21.476
31851,79.947,20.989
31852,81.266,22.645
31853,64.755,18.489
31854,67.42,18.147
31855,79.164,20.787
31856,87.868,23.17
31857,89.126,22.612
31858,71.146,18.956
31859,84.201,21.864
31860,70.281,19.849
31861,87.797,22.607
31862,82.567,22.008
31863,70.267,19.138
31864,88.956,23.129
31865,85.454,22.135
31866,73.34,19.741
31867,73.447,19.997
31868,71.447,19.154
31869,74.735,20.087
31870,79.322,21.164
31871,85.721,22.454
31872,90.501,23.206
31873,86.353,22.483
31874,59.369,16.374
31875,78.404,20.689
31876,89.753,23.585
31877,79.406,20.601
31878,64.76,17.517
31879,93.862,24.647
31880,76.697,20.303
31881,83.128,21.144
31882,69.196,19.207
31883,90.433,22.816
31884,83.508,21.218
31885,78.016,20.315
31886,91.819,23.608
31887,87.252,22.752
31888,83.122,21.449
31889,57.442,16.866
31890,76.355,20.295
31891,67.035,17.974
31892,63.75,18.65
31893,91.462,23.619
31894,83.8,21.827
31895,67.681,17.95
31896,72.764,20.13
31897,72.84,19.382
31898,90.515,23.232
31899,85.581,22.18
31900,91.563,23.668
31901,75.943,20.973
31902,81.313,21.505
31903,74.114,19.913
31904,83.721,21.734
31905,74.267,19.428
31906,91.596,23.532
31907,83.066,21.323
31908,86.714,23.162
31909,75.429,19.755
31910,72.408,19.199
31911,59.162,16.949
31912,79.092,20.841
31913,81.408,21.499
31914,74.941,20.115
31915,56.846,17.133
31916,69.098,18.754
31917,94.064,24.19
